18|</s> 18 -4.0999808
18|</s> 23 -4.1553075
18|</s> 12 -4.7569821
18|</s> 27 -4.8712086
18|</s> 26 -5.1267048
18|</s> 25 -5.1267048
<s>|24 3 -2.2889121
<s>|24 6 -2.900421
<s>|24 2 -3.1575421
<s>|24 20 -3.525935
<s>|24 9 -3.579508
<s>|24 11 -3.967965
<s>|24 14 -4.136452
<s>|24 10 -4.223972
<s>|24 22 -4.525381
<s>|24 13 -4.5357816
<s>|24 7 -4.5585725
<s>|24 24 -4.6337019
<s>|24 15 -4.902146
<s>|24 16 -4.921127
<s>|24 19 -4.9269
<s>|24 21 -5.028288
<s>|24 5 -5.028319
<s>|24 23 -5.0285004
<s>|24 12 -5.2014581
<s>|24 1 -5.317605
<s>|24 17 -5.317802
<s>|24 8 -5.318017
<s>|24 4 -5.318211
<s>|24 25 -5.4288371
<s>|24 18 -5.578607
<s>|24 27 -5.7741871
<s>|24 26 -6.35691
<s>|25 10 -3.797142
<s>|25 2 -4.4146341
<s>|25 25 -4.540605
<s>|25 5 -4.62913586
<s>|25 3 -4.6737211
<s>|25 20 -4.901528
<s>|25 9 -5.02823
<s>|25 7 -5.028586
<s>|25 11 -5.286733
<s>|25 21 -5.3138971
<s>|25 6 -5.317515
<s>|25 15 -5.31813
<s>|25 22 -5.3635065
<s>|25 1 -5.696248
<s>|25 13 -5.8745996
<s>|25 8 -5.8776913
<s>|25 17 -5.912437
<s>|25 14 -5.914754
<s>|25 24 -5.9725199
<s>|25 4 -6.0817486
<s>|25 16 -6.259945
<s>|25 19 -6.265718
<s>|25 23 -6.3673184
<s>|25 12 -6.5402761
<s>|25 18 -6.917425
<s>|25 27 -7.1130051
<s>|25 26 -7.695728
<s>|26 3 -3.7315851
<s>|26 2 -4.0876041
<s>|26 6 -4.3891308
<s>|26 10 -4.414719
<s>|26 5 -4.62913586
<s>|26 11 -5.028285
<s>|26 21 -5.3138971
<s>|26 22 -5.3635065
<s>|26 20 -5.4329928
<s>|26 15 -5.661919
<s>|26 1 -5.696248
<s>|26 9 -5.776866
<s>|26 13 -5.8745996
<s>|26 8 -5.8776913
<s>|26 7 -5.8973905
<s>|26 17 -5.912437
<s>|26 14 -5.914754
<s>|26 24 -5.9725199
<s>|26 4 -6.0817486
<s>|26 16 -6.259945
<s>|26 19 -6.265718
<s>|26 23 -6.3673184
<s>|26 12 -6.5402761
<s>|26 25 -6.7676551
<s>|26 18 -6.917425
<s>|26 27 -7.1130051
<s>|26 26 -7.695728
<s>|27 3 -3.3350741
<s>|27 2 -4.1651563
<s>|27 5 -4.38049386
<s>|27 20 -4.414697
<s>|27 21 -4.673858
<s>|27 4 -4.674526
<s>|27 6 -4.901531
<s>|27 14 -5.028473
<s>|27 11 -5.038091
<s>|27 22 -5.1148645
<s>|27 10 -5.314148
<s>|27 15 -5.413277
<s>|27 1 -5.447606
<s>|27 9 -5.528224
<s>|27 13 -5.6259576
<s>|27 8 -5.6290493
<s>|27 7 -5.6487485
<s>|27 17 -5.663795
<s>|27 24 -5.7238779
<s>|27 16 -6.011303
<s>|27 19 -6.017076
<s>|27 23 -6.1186764
<s>|27 12 -6.2916341
<s>|27 25 -6.5190131
<s>|27 18 -6.668783
<s>|27 27 -6.8643631
<s>|27 26 -7.447086
<s>|20 3 -2.0330561
<s>|20 1 -2.458515
<s>|20 2 -2.6246081
